limites_catastro_planeamiento;db_municipios_catalogo;catalogo;sig_provincia;;provincia;Provincia;orden:10,provincia;;4326;gid;entidad;0;gid,objeto,geom,nombre_geografico,codigo_indec,autoridad_de_fuente;División político territorial de primer orden. Incluye la Ciudad Autónoma de Buenos Aires (CABA).;provincia_gl;provincia_gl.svg
limites_catastro_planeamiento;db_municipios_catalogo;catalogo;sig_departamento;;departamento;Departamento;orden:20,departamento;;4326;gid;entidad;0;gid,objeto,geom,nombre_geografico,codigo_indec,autoridad_de_fuente;División político administrativa de segundo orden.;departamento_gl;departamento_gl.svg
limites_catastro_planeamiento;db_municipios_catalogo;catalogo;sig_gobierno_local_punto;;gobierno_local_punto;Gobierno Local (Punto);orden:30,gobierno,local,municipio;;4326;gid;;;gid,geom,nombre_geografico,codigo_indec,tipo_gobierno_local,codigo_tipo_gobierno_local,departamento,codigo_departamento,provincia,codigo_provincia,fuente_de_captura,autoridad_de_fuente;Jurisdicción político-administrativa de tercer o cuarto orden. Incluye Municipios, Comunas, Juntas y Comisiones.;gobierno_local_visor_gl;gobierno_local_visor_gl.svg
limites_catastro_planeamiento;db_municipios_catalogo;catalogo;sig_gobierno_local_poligono;;gobierno_local_poligono_FA000;Gobierno Local (Polígono);orden:40,gobierno,local,municipio;;4326;gid;;;gid,geom,nombre_geografico,termino_generico,codigo_indec,fuente_de_captura,autoridad_de_fuente;División político administrativa de tercer orden que incluye comunas, juntas vecinales y demás formas de gobierno local.;gobierno_local_poli_gl;
limites_catastro_planeamiento;db_municipios_catalogo;catalogo;sig_bahra_v2;;localidad;Localidad;orden:50,aglomeracion, localidad, habitat, poblamiento, asentamiento, urbano, gobierno local;;4326;gid;;tipo_asentamiento in ('Componente de localidad compuesta','Localidad simple');gid,geom,nombre_geografico,tipo_asentamiento,codigo_asentamiento,nombre_aglomerado,codigo_aglomerado,nombre_departamento,codigo_indec_departamento,nombre_provincia,codigo_indec_provincia,latitud_grado_decimal,longitud_grado_decimal,latitud_grado_sexagecimal,longitud_grado_sexagecimal,fuente_ubicacion;Superficie terrestre caracterizada por la continuidad de áreas edificadas y no edificadas conectadas entre sí por una red de calles donde se concentra población.;localidad_gl;localidad_gl.svg
limites_catastro_planeamiento;db_municipios_catalogo;catalogo;sig_bahra_v2;;sublocalidad;Sublocalidad;orden:60,sublocalidad;;4326;gid;tipo_asentamiento;Entidad;gid,geom,nombre_geografico,tipo_asentamiento,codigo_asentamiento,nombre_aglomerado,codigo_aglomerado,nombre_departamento,codigo_indec_departamento,nombre_provincia,codigo_indec_provincia,latitud_grado_decimal,longitud_grado_decimal,latitud_grado_sexagecimal,longitud_grado_sexagecimal,fuente_ubicacion;Subdivisión de una localidad según legislación del gobierno local.;sublocalidad_gl;sublocalidad_gl.svg
limites_catastro_planeamiento;db_municipios_catalogo;catalogo;sig_bahra_v2;;paraje;Paraje;orden:70,paraje;;4326;gid;tipo_asentamiento;Paraje;gid,geom,nombre_geografico,tipo_asentamiento,codigo_asentamiento,nombre_aglomerado,codigo_aglomerado,nombre_departamento,codigo_indec_departamento,nombre_provincia,codigo_indec_provincia,latitud_grado_decimal,longitud_grado_decimal,latitud_grado_sexagecimal,longitud_grado_sexagecimal,fuente_ubicacion;Lugar situado en un área rural que se identifica con un topónimo, usualmente de límites no definidos, donde puede habitar población en forma permanente o temporaria.;paraje_gl;paraje_gl.svg
limites_catastro_planeamiento;db_municipios_catalogo;catalogo;sig_areas_de_asentamientos_y_edificios;;areas_de_asentamientos_y_edificios_020106;Planta Urbana;orden:80,planta,urbana;;4326;gid;;entidad in (2,3);gid,objeto,geom,nombre_geografico,autoridad_de_fuente;Área urbana aproximada que incluye la zona contigua de amanzanamiento edificado, cuyos límites son reconocibles.;planta_urbana_gl;planta_urbana_gl.svg
limites_catastro_planeamiento;db_municipios_catalogo;catalogo;sig_renabap;;renabap;ReNaBap;orden:90,renabap,barrios,populares;;4326;gid;;;gid,geom,id_renabap,nombre_barrio;;renabap_gl;
infraestructura_equipamiento_urbano;db_municipios_catalogo;catalogo;sig_puntos_de_asentamientos_y_edificios;;puntos_de_asentamientos_y_edificios_020101;Edificio gubernamental;orden:10,edificio,gubernamental;;4326;gid;entidad;0;gid,objeto,geom,nombre_geografico,autoridad_de_fuente;Construcción destinada al asiento de la autoridad oficial de un organismo nacional, provincial, municipal o comunal, y sede de actividades públicas administrativas.;edificio_gubernamental_gl;edificio_gubernamental_gl.svg
infraestructura_equipamiento_urbano;db_municipios_catalogo;catalogo;sig_lineas_de_estructura_asociada;;lineas_de_estructura_asociada;Ducto;orden:100,ducto;;4326;gid;;;gid,objeto,geom,nombre_geografico,tipo_de_ducto,autoridad_de_fuente;Serie de tubos conectados para el transporte de sólidos, líquidos o gases por bombeo. Se excluyen los acueductos.;ducto_gl;
infraestructura_equipamiento_urbano;db_municipios_catalogo;catalogo;sig_puntos_de_extraccion;;puntos_de_extraccion_AA010;Mina /Cantera;orden:110,mina,cantera;;4326;gid;entidad;0;gid,objeto,geom,nombre_geografico,estado,producto,autoridad_de_fuente;Sitio destinado a la extracción de minerales metalíferos y no metalíferos por galerías subterráneas o a cielo abierto.;mina_gl;mina_gl.svg
infraestructura_equipamiento_urbano;db_municipios_catalogo;catalogo;sig_puntos_de_extraccion;;pozo_de_agua;Pozo de agua;orden:120,pozo,agua;;4326;gid;entidad;2;gid,objeto,geom,nombre_geografico,autoridad_de_fuente;Excavación o perforación hecha en la tierra con el objetivo de extraer agua para diversos usos.;pozo_de_agua_gl;pozo_de_agua_gl.svg
infraestructura_equipamiento_urbano;db_municipios_catalogo;catalogo;sig_puntos_de_equipamiento;;puntos_de_equipamiento_AL030;Cementerio;orden:130,cementerio;;4326;gid;entidad;0;gid,objeto,geom,nombre_geografico,autoridad_de_fuente;Espacio público o privado reservado para dar sepultura. Incluye cementerio parque.;cementerio_gl;cementerio_gl.svg
infraestructura_equipamiento_urbano;db_municipios_catalogo;catalogo;sig_puntos_de_asentamientos_y_edificios;;puntos_de_asentamientos_y_edificios_020102;Edificio de comunicaciones;orden:20,edificio,comunicaciones,correo;;4326;gid;entidad;1;gid,objeto,geom,nombre_geografico,autoridad_de_fuente;Edificio público destinado a la transmisión y recepción de mensajes realizados por distintas tecnologías y medios.;edificio_comunicaciones_gl;edificio_comunicaciones_gl.svg
infraestructura_equipamiento_urbano;db_municipios_catalogo;catalogo;sig_economia_y_comercio;;complejo_comercial;Complejo comercial;orden:30,complejo,comercial,comercios,mercados,shopings;;4326;gid;entidad;0;gid,objeto,geom,nombre_geografico,autoridad_de_fuente;Conjunto de instalaciones con varios locales comerciales, que puede tener locales gastronómicos, de entretenimiento y de otros rubros. Puede contar con una amplia zona de estacionamiento. Incluye supermercado, mercado, mercado concentrador, entre otros.;complejo_comercial_gl;complejo_comercial_gl.svg
infraestructura_equipamiento_urbano;db_municipios_catalogo;catalogo;sig_areas_de_fabricacion_y_procesamiento;;areas_de_fabricacion_y_procesamiento_AC070;Áreas de fabricación y procesamiento;orden:40,area,fabricacion,procesamiento,polos,industriales,fabricas;;4326;gid;entidad;0;gid,objeto,geom,nombre_geografico,autoridad_de_fuente;Conjunto de instalaciones para producción o procesamiento de materias primas, transformándolas en bienes o productos utilizables en otras actividades. Incluye parques industriales y polos petroquímicos.;areas_de_fabricacion_y_procesamiento_gl;areas_de_fabricacion_y_procesamiento_gl.svg
infraestructura_equipamiento_urbano;db_municipios_catalogo;catalogo;sig_areas_de_almacenamiento_y_logistica;;area_operaciones_logisticas;Área de operaciones logísticas;orden:50,area,operaciones,logisticas;;4326;gid;entidad;1;gid,objeto,geom,nombre_geografico,autoridad_de_fuente;Superficie cubierta o descubierta, destinada al almacenamiento o transbordo de diversos tipos de cargas y contenedores. Incluye puerto seco, zona franca, distribuidora, planta de silos, entre otros.;area_operacion_logistica_gl;
infraestructura_equipamiento_urbano;db_municipios_catalogo;catalogo;sig_puntos_de_energia;;puntos_de_energia_AD010;Central eléctrica;orden:60,central, termica, hidroelectrica, eolica, usina, electrica;;4326;gid;entidad;0;gid,objeto,geom,nombre_geografico,autoridad_de_fuente;Edificio y equipamiento necesario para la generación de energía eléctrica.;central_electrica_gl;central_electrica_gl.svg
infraestructura_equipamiento_urbano;db_municipios_catalogo;catalogo;sig_lineas_de_energia;;lineas_de_energia_AT030;Líneas de transmisión eléctrica;orden:70,lineas,transmisión,eléctrica;;4326;gid;entidad;0;gid,objeto,geom,nombre_geografico,tipo_de_tension,autoridad_de_fuente;Sistema de cableado compuesto por torres y cables que transmite o distribuye energía eléctrica.;linea_transmision_electricas_gl;linea_trasmision_electrica_gl.svg
infraestructura_equipamiento_urbano;db_municipios_catalogo;catalogo;sig_puntos_de_comunicacion;;puntos_de_comunicacion_AT010;Antena;orden:80,antena,comunicaciones;;4326;gid;entidad;1;gid,objeto,geom,nombre_geografico,autoridad_de_fuente;Dispositivo diseñado con el objetivo de emitir o recibir ondas electromagnéticas. Está ubicado sobre el suelo.;antena_gl;antena_gl.svg
infraestructura_equipamiento_urbano;db_municipios_catalogo;catalogo;sig_puntos_de_comunicacion;;puntos_de_comunicacion_AT080;Torre de comunicaciones;orden:90,torre,comunicaciones;;4326;gid;entidad;0;gid,objeto,geom,nombre_geografico,autoridad_de_fuente;Estructura metálica de gran altura que se utiliza para sostener antenas con fines de transmisión o recepción de ondas electromagnéticas.;torre_comunicaciones_gl;torre_comunicaciones_gl.svg
educacion_salud;db_municipios_catalogo;catalogo;sig_puntos_de_ciencia_y_educacion;;edificio_educativo_020601;Establecimiento educativo;orden:10,establecimiento,educativo,escuela,colegio,jardin;;4326;gid;entidad;0;gid,objeto,geom,nombre_geografico,autoridad_de_fuente;Edificio diseñado y equipado para realizar actividades educativas de nivel inicial, primario, secundario, polimodal, terciario o universitario, sea de gestión estatal o privada. Tiene en cuenta la educación común, especial y de adultos.;edificio_educativo_gl;edificio_educativo_gl.svg
educacion_salud;db_municipios_catalogo;catalogo;sig_puntos_de_ciencia_y_educacion;;puntos_de_ciencia_y_educacion_020602;Universidad;orden:20,universidad,facultad;;4326;gid;entidad;1;gid,objeto,geom,nombre_geografico,autoridad_de_fuente;Conjunto de unidades educativas de enseñanza superior. Puede ser de gestión estatal o privada.;universidad_gl;universidad_gl.svg
educacion_salud;db_municipios_catalogo;catalogo;sig_puntos_de_ciencia_y_educacion;;puntos_de_ciencia_y_educacion_AL295;Centro científico;orden:30,centro,científico,investigación;;4326;gid;entidad;2;gid,objeto,geom,nombre_geografico,autoridad_de_fuente;Conjunto de instalaciones destinadas a realizar investigaciones científicas. Incluye observatorio astronómico, polo científico y tecnológico, entre otros.;centro_cientifico_gl;centro_cientifico_gl.svg
educacion_salud;db_municipios_catalogo;catalogo;sig_salud;;salud_020801;Edificio de salud;orden:40,edificio,salud,hospital,salita,centro,sanatorio;;4326;gid;;;gid,objeto,geom,nombre_geografico,autoridad_de_fuente;Conjunto de instalaciones, establecimientos e instituciones en las cuales se brindan los servicios y la atención de salud para la población.;edificio_salud_gl;edificio_salud_gl.svg
cultura_turismo_deporte;db_municipios_catalogo;catalogo;sig_cultura_y_religion;;cultura_y_religion_AL021;Edificio de cultura;orden:10,edificio,cultura,teatro,cine,biblioteca,centro,cultural;;4326;gid;entidad;1;gid,objeto,geom,nombre_geografico,termino_generico,autoridad_de_fuente;Construcción destinada a la manifestación de expresiones culturales y artísticas.;edificio_cultura_gl;edificio_cultura_gl.svg
cultura_turismo_deporte;db_municipios_catalogo;catalogo;sig_cultura_y_religion;;cultura_y_religion_AL330;Edificio religioso;orden:20,edificio,religioso,iglesia,templo,mezquita,sinagoga;;4326;gid;entidad;0;gid,objeto,geom,nombre_geografico,tipo_de_instalacion_religiosa,fuente_de_captura,autoridad_de_fuente;Construcción destinada a la práctica de actividades religiosas.;edificio_religioso_gl;edificio_religioso_gl.svg
cultura_turismo_deporte;db_municipios_catalogo;catalogo;sig_puntos_de_equipamiento;;puntos_de_equipamiento_AL130;Monumento;orden:30,monumento;;4326;gid;entidad;2;gid,objeto,geom,nombre_geografico,autoridad_de_fuente;Obra arquitectónica o artística, sea conmemorativa o histórica. Incluye estatua, fuente, busto, inscripción, monolito y calvario, entre otros.;monumento_gl;monumento_gl.svg
cultura_turismo_deporte;db_municipios_catalogo;catalogo;sig_puntos_de_asentamientos_y_edificios;;puntos_de_asentamientos_y_edificios_AL201;Sitios de interés;orden:40,sitio,interés;;4326;gid;entidad;2;gid,objeto,geom,nombre_geografico,autoridad_de_fuente;Lugar declarado de importancia o de interés. Incluye sitio arqueológico y sitio histórico. No incluye ruina.;sitio_interes_gl;sitio_interes_gl.svg
cultura_turismo_deporte;db_municipios_catalogo;catalogo;sig_puntos_de_asentamientos_y_edificios;;puntos_de_asentamientos_y_edificios;Edificación (hotel, hostal, etc);orden:50,edificación,hotel,hostal,alojamiento;;4326;gid;entidad;7;gid,objeto,geom,nombre_geografico,autoridad_de_fuente;;edificacion_alojamiento_gl;edificacion_alojamiento_gl.svg
cultura_turismo_deporte;db_municipios_catalogo;catalogo;sig_puntos_de_recreacion;;puntos_de_recreacion;Instalacion Deportiva y de Esparcimiento;orden:60,instalación,deportiva,esparcimiento,estadio,cancha,camping;;4326;gid;;entidad in (0,1);gid,objeto,geom,nombre_geografico,autoridad_de_fuente;Conjunto de instalaciones destinadas al desarrollo de actividades sociales, recreativas y deportivas. Hace referencia a club, balneario, polígono de tiro, conjunto de canchas, campo de golf, campo de polo, pista de carreras, estadio, entre otros.;instalacion_deportiva_gl;instalacion_deportiva_gl.svg
gestion_ambiental;db_municipios_catalogo;catalogo;sig_area_protegida;;area_protegida;Área protegida;orden:10,area,protegida;;4326;gid;entidad;0;gid,objeto,geom,nombre_geografico,termino_generico,termino_especifico,tipo_de_area_protegida,jurisdiccion_de_area_protegida,autoridad_de_fuente;Área de tierra y/o mar destinada a la protección y mantenimiento de la diversidad biológica y de los recursos naturales y culturales asociados.;areas_protegidas_visor_gl;areas_protegidas_visor_gl.svg
gestion_ambiental;db_municipios_catalogo;catalogo;sig_areas_de_equipamiento;;areas_de_equipamiento_AL170;Espacio verde;orden:20,espacio,verde,plaza,parque,jardín;;4326;gid;entidad;1;gid,objeto,geom,nombre_geografico,autoridad_de_fuente;Terreno reservado en toda planta urbana como espacio destinado a jardines para recreo y expansión de la población. Incluye plaza, plaza seca, rotonda, jardín botánico, zoológico, entre otros.;espacio_verde_gl;espacio_verde_gl.svg
gestion_ambiental;db_municipios_catalogo;catalogo;sig_puntos_de_fabricacion_y_procesamiento;;puntos_de_fabricacion_y_procesamiento_AC507;Planta de tratamiento de efluentes cloacales;orden:30,planta,tratamiento,efluentes,cloacales;;4326;gid;entidad;2;gid,objeto,geom,nombre_geografico,autoridad_de_fuente;Conjunto de instalaciones destinadas al tratamiento de aguas servidas.;planta_tratamiento_efluentes_gl;planta_tratamiento_efluentes_gl.svg
gestion_ambiental;db_municipios_catalogo;catalogo;sig_puntos_de_gestion_de_residuos;;puntos_de_gestion_de_residuos;Planta de tratamiento de residuos;orden:40,planta,tratamiento,residuos;;4326;gid;entidad;0;gid,objeto,geom,nombre_geografico,autoridad_de_fuente;Conjunto de instalaciones donde se realiza algún tipo de clasificación o tratamiento a los residuos. Incluye las plantas de residuos patológicos y las plantas recicladoras.;plantas_tratamiento_residuos_gl;plantas_tratamiento_residuos_gl.svg
gestion_ambiental;db_municipios_catalogo;catalogo;sig_puntos_de_fabricacion_y_procesamiento;;puntos_de_fabricacion_y_procesamiento_BH220;Planta Potabilizadora de Agua;orden:50,planta,potabilizadora,agua;;4326;gid;entidad;3;gid,objeto,geom,nombre_geografico,autoridad_de_fuente;Conjunto de instalaciones cuya función es la producción de agua para consumo humano.;plantas_potabilizadora_gl;plantas_potabilizadora_gl.svg
seguridad_proteccion_civil;db_municipios_catalogo;catalogo;sig_estructuras_operativas_y_defensivas;;estructuras_operativas_y_defensivas_FA517;Edificio de seguridad;orden:10,edificio,seguridad;;4326;gid;entidad;1;gid,objeto,geom,nombre_geografico,autoridad_de_fuente;Conjunto de instalaciones, establecimientos o instituciones destinadas a seguridad de la población.;edificio_seguridad_gl;edificio_seguridad_gl.svg
seguridad_proteccion_civil;db_municipios_catalogo;catalogo;sig_estructuras_operativas_y_defensivas;;estructuras_operativas_y_defensivas_090102;Cuartel de bomberos;orden:20,cuartel,bomberos;;4326;gid;entidad;0;gid,objeto,geom,nombre_geografico,autoridad_de_fuente;Estructura preparada para almacenar el equipamiento necesario para apagar fuegos, incluyendo mangueras, vehículos, equipos de protección del personal, extintores de fuego, entre otros. Incluye instalaciones anexas.;bomberos_gl;bomberos_gl.svg
seguridad_proteccion_civil;db_municipios_catalogo;catalogo;sig_instalacion_militar;;instalacion_militar_SU001;Instalación militar;orden:30,instalación,militar,cuartel;;4326;gid;entidad;1;gid,objeto,geom,nombre_geografico,autoridad_de_fuente;Conjunto de instalaciones destinadas al asentamiento de paz de las Fuerzas Armadas.;instalacion_militar_gl;instalacion_militar_gl.svg
seguridad_proteccion_civil;db_municipios_catalogo;catalogo;sig_estructuras_operativas_y_defensivas;;estructuras_operativas_y_defensivas_090101;Institución penitenciaria;orden:40,institución,penitenciaria,carcel,correccional,penal;;4326;gid;entidad;2;gid,objeto,geom,nombre_geografico,autoridad_de_fuente;Conjunto de instalaciones destinadas al cumplimiento de las penas previstas en las sentencias judiciales, penas pecuniarias (multas) o pena de privación de ciertos derechos.;institucion_penitenciaria_gl;institucion_penitenciaria_gl.svg
seguridad_proteccion_civil;db_municipios_catalogo;catalogo;sig_pasos_de_fronteras_internacionales;;pasos_de_fronteras_internacionales;Pasos de Fronteras Internacionales;orden:50,paso,frontera;;4326;gid;;;gid,geom,codigo_paso_de_frontera_internacional,nombre_paso_de_frontera_internacional,categoria_paso_de_frontera_internacional,presencia_area_control_integrado,tipo_area_control_integrado,presencia_complejo_fronterizo,cantidad_complejos_fronterizos,region,nombre_area_de_desarrollo_de_frontera,numero_area_de_desarrollo_de_frontera,provincia,departamento,municipio,latitud_pfi,longitud_pfi,tipo_pase_segun_cruce,habilitacion_migratoria,modalidad,especialidad,autoridad_de_coordinacion,fuerza_de_seguridad,pais_vecino;Paso de Frontera Internacional (PFI) identifica un punto de entrada y salida de personas, mercaderías y medios de transporte, que vincula de manera directa (por medios fluviales o terrestres) a la República Argentina con los cinco países vecinos. Quedan exceptuados el Puerto de Buenos Aires, todos los Aeropuertos, los puertos ubicados sobre la Hidrovía y los puertos Marítimos.;paso_de_frontera_gl;paso_de_frontera_gl.svg
seguridad_proteccion_civil;db_municipios_catalogo;catalogo;sig_complejo_fronterizo;;complejo_fronterizo;Complejos fronterizos;orden:60,complejo,fronterizo;;4326;gid;;;gid,geom,codigo_complejo_fronterizo,nombre_complejo_fronterizo,codigo_paso_de_frontera_internacional,nombre_paso_de_frontera_internacional,region,nombre_area_de_desarrollo_de_frontera,numero_area_de_desarrollo_de_frontera,provincia,departamento,municipio,latitud_cf,longitud_cf,tipo_pase_segun_cruce,pais_vecino;El Complejo Fronterizo (CF) hace referencia al predio en el que se emplazan uno o varios recintos y equipamientos, tanto organizativos como de procedimientos, públicos y privados, destinados a la vigilancia y control de personas, bienes transportados y medios de transporte, para cruzar los límites de dos países, previo al cumplimiento de los requisitos impuestos por las autoridades nacionales de cada uno de ellos.;complejo_de_frontera_gl;complejo_de_frontera_gl.svg
seguridad_proteccion_civil;db_municipios_catalogo;catalogo;sig_zona_de_frontera;;zona_de_frontera_070113;Zona de Seguridad de Frontera;orden:70,zona,seguridad,frontera;;4326;gid;;;gid,objeto,geom,objeto,denominacion_de_zona_de_frontera,autoridad_de_fuente;Zona adyacente al límite internacional, que constituye una zona de seguridad destinada a complementar las previsiones territoriales de la defensa nacional y/o un área prioritaria para su desarrollo.;zona_de_seguridad_de_frontera_gl;zona_de_seguridad_de_frontera_gl.svg
transporte_movilidad_urbana;db_municipios_catalogo;catalogo;sig_puntos_de_transporte_aereo;;puntos_de_transporte_aereo_GB005;Aeropuerto;orden:10,aeropuerto;;4326;gid;entidad;0;gid,objeto,geom,nombre_geografico,autoridad_de_fuente;Estación terrestre provista de un conjunto de pistas, instalaciones y servicios destinados al tráfico regular de aeronaves. Puede tener aduana.;aeropuerto_gl;aeropuerto_gl.svg
transporte_movilidad_urbana;db_municipios_catalogo;catalogo;sig_infraestructura_de_transporte;;infraestructura_de_transporte_AQ170;Estación de servicio;orden:100,estación,servicio;;4326;gid;entidad;0;gid,objeto,geom,nombre_geografico,fuente_de_captura,autoridad_de_fuente;Conjunto de instalaciones ubicadas a la vera de una vía de comunicación, destinada a la provisión de combustible y asistencia mecánica a automotores.;estacion_servicio_gl;estacion_servicio_gl.svg
transporte_movilidad_urbana;db_municipios_catalogo;catalogo;sig_infraestructura_de_transporte;;infraestructura_de_transporte_030801;Estación de peaje;orden:110,estación,peaje;;4326;gid;entidad;1;gid,objeto,geom,nombre_geografico,fuente_de_captura,autoridad_de_fuente;Conjunto de instalaciones situadas sobre una vía de transporte con el fin de cobrar la tasa correspondiente al mantenimiento, mejoramiento y conservación de la vía en cuestión.;estacion_peaje_gl;estacion_peaje_gl.svg
transporte_movilidad_urbana;db_municipios_catalogo;catalogo;sig_infraestructura_de_transporte;;infraestructura_de_transporte_AQ180;Estación de pesaje;orden:120,estación,pesaje;;4326;gid;entidad;2;gid,objeto,geom,nombre_geografico,fuente_de_captura,autoridad_de_fuente;Conjunto de instalaciones situadas sobre una vía de transporte con el fin de cobrar la tasa correspondiente al mantenimiento, mejoramiento y conservación de la vía en cuestión.;estacion_pesaje_gl;estacion_pesaje_gl.svg
transporte_movilidad_urbana;db_municipios_catalogo;catalogo;sig_puntos_de_puertos_y_muelles;;puntos_de_puertos_y_muelles_BB005;Puerto;orden:130,puerto;;4326;gid;entidad;0;gid,objeto,geom,nombre_geografico,uso_funcion,autoridad_de_fuente;Conjunto de obras, instalaciones y servicios que proporciona el espacio necesario para la estancia de embarcaciones mientras se realizan operaciones de carga, descarga, almacenamiento de productos o materias primas y tránsito de pasajeros.;puerto_gl;puerto_gl.svg
transporte_movilidad_urbana;db_municipios_catalogo;catalogo;sig_puntos_de_transporte_aereo;;puntos_de_transporte_aereo_GB001;Aeródromo;orden:20,aeródromo;;4326;gid;entidad;1;gid,objeto,geom,nombre_geografico,autoridad_de_fuente;Lugar de aterrizaje de aeronaves de menor porte que un aeropuerto, con o sin instalaciones de servicios y sin aduana. Incluye aeroclub.;aerodromo_gl;aerodromo_gl.svg
transporte_movilidad_urbana;db_municipios_catalogo;catalogo;sig_lineas_de_transporte_aereo;;lineas_de_transporte_aereo_GB055;Pista;orden:30,pista;;4326;gid;entidad;0;gid,objeto,geom,estado,tipo_de_superficie_de_via,autoridad_de_fuente;Calzada rectangular de tierra o asfalto, definida en un campo de aviación o aeropuerto, utilizada para despegue y aterrizaje de aeronaves.;pista_gl;
