provincia_gl;limites_catastro_planeamiento;provincia_gl.svg;
departamento_gl;limites_catastro_planeamiento;departamento_gl.svg;
gobierno_local_visor_gl;limites_catastro_planeamiento;gobierno_local_visor_gl.svg;
gobierno_local_poli_gl;limites_catastro_planeamiento;;
localidad_gl;limites_catastro_planeamiento;localidad_gl.svg;
sublocalidad_gl;limites_catastro_planeamiento;sublocalidad_gl.svg;
paraje_gl;limites_catastro_planeamiento;paraje_gl.svg;
planta_urbana_gl;limites_catastro_planeamiento;planta_urbana_gl.svg;
renabap_gl;limites_catastro_planeamiento;;
edificio_gubernamental_gl;infraestructura_equipamiento_urbano;edificio_gubernamental_gl.svg;
ducto_gl;infraestructura_equipamiento_urbano;;
mina_gl;infraestructura_equipamiento_urbano;mina_gl.svg;
pozo_de_agua_gl;infraestructura_equipamiento_urbano;pozo_de_agua_gl.svg;
cementerio_gl;infraestructura_equipamiento_urbano;cementerio_gl.svg;
edificio_comunicaciones_gl;infraestructura_equipamiento_urbano;edificio_comunicaciones_gl.svg;
complejo_comercial_gl;infraestructura_equipamiento_urbano;complejo_comercial_gl.svg;
areas_de_fabricacion_y_procesamiento_gl;infraestructura_equipamiento_urbano;areas_de_fabricacion_y_procesamiento_gl.svg;
area_operacion_logistica_gl;infraestructura_equipamiento_urbano;;
central_electrica_gl;infraestructura_equipamiento_urbano;central_electrica_gl.svg;
linea_transmision_electricas_gl;infraestructura_equipamiento_urbano;linea_trasmision_electrica_gl.svg;
antena_gl;infraestructura_equipamiento_urbano;antena_gl.svg;
torre_comunicaciones_gl;infraestructura_equipamiento_urbano;torre_comunicaciones_gl.svg;
edificio_educativo_gl;educacion_salud;edificio_educativo_gl.svg;
universidad_gl;educacion_salud;universidad_gl.svg;
centro_cientifico_gl;educacion_salud;centro_cientifico_gl.svg;
edificio_salud_gl;educacion_salud;edificio_salud_gl.svg;
edificio_cultura_gl;cultura_turismo_deporte;edificio_cultura_gl.svg;
edificio_religioso_gl;cultura_turismo_deporte;edificio_religioso_gl.svg;
monumento_gl;cultura_turismo_deporte;monumento_gl.svg;
sitio_interes_gl;cultura_turismo_deporte;sitio_interes_gl.svg;
edificacion_alojamiento_gl;cultura_turismo_deporte;edificacion_alojamiento_gl.svg;
instalacion_deportiva_gl;cultura_turismo_deporte;instalacion_deportiva_gl.svg;
areas_protegidas_visor_gl;gestion_ambiental;areas_protegidas_visor_gl.svg;
espacio_verde_gl;gestion_ambiental;espacio_verde_gl.svg;
planta_tratamiento_efluentes_gl;gestion_ambiental;planta_tratamiento_efluentes_gl.svg;
plantas_tratamiento_residuos_gl;gestion_ambiental;plantas_tratamiento_residuos_gl.svg;
plantas_potabilizadora_gl;gestion_ambiental;plantas_potabilizadora_gl.svg;
edificio_seguridad_gl;seguridad_proteccion_civil;edificio_seguridad_gl.svg;
bomberos_gl;seguridad_proteccion_civil;bomberos_gl.svg;
instalacion_militar_gl;seguridad_proteccion_civil;instalacion_militar_gl.svg;
institucion_penitenciaria_gl;seguridad_proteccion_civil;institucion_penitenciaria_gl.svg;
paso_de_frontera_gl;seguridad_proteccion_civil;paso_de_frontera_gl.svg;
complejo_de_frontera_gl;seguridad_proteccion_civil;complejo_de_frontera_gl.svg;
zona_de_seguridad_de_frontera_gl;seguridad_proteccion_civil;zona_de_seguridad_de_frontera_gl.svg;
aeropuerto_gl;transporte_movilidad_urbana;aeropuerto_gl.svg;
estacion_servicio_gl;transporte_movilidad_urbana;estacion_servicio_gl.svg;
estacion_peaje_gl;transporte_movilidad_urbana;estacion_peaje_gl.svg;
estacion_pesaje_gl;transporte_movilidad_urbana;estacion_pesaje_gl.svg;
puerto_gl;transporte_movilidad_urbana;puerto_gl.svg;
aerodromo_gl;transporte_movilidad_urbana;aerodromo_gl.svg;
pista_gl;transporte_movilidad_urbana;;
helipuerto_gl;transporte_movilidad_urbana;helipuerto_gl.svg;
ferrocarril_gl;transporte_movilidad_urbana;ferrocarril_gl.svg;
estacion_de_ferrocarril_gl;transporte_movilidad_urbana;estacion_de_ferrocarril_gl.svg;
red_vial_nacional_gl;transporte_movilidad_urbana;red_vial_nacional_gl.svg;
red_vial_provincial_gl;transporte_movilidad_urbana;red_vial_provincial_gl.svg;
estacion_omnibus_gl;transporte_movilidad_urbana;estacion_omnibus_gl.svg;
polygon_municipios;municipios;;
polygon_municipios;municipios;;
point_municipios;municipios;;
polygon_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
polygon_municipios;municipios;;
polygon_municipios;municipios;;
point_municipios;municipios;;
line_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
polygon_municipios;municipios;;
polygon_municipios;municipios;;
point_municipios;municipios;;
line_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
polygon_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
polygon_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
point_municipios;municipios;;
line_municipios;municipios;;
point_municipios;municipios;;
line_municipios;municipios;;
point_municipios;municipios;;
line_municipios;municipios;;
line_municipios;municipios;;
point_municipios;municipios;;
